tag,unc_layer,iteration,scenario_id,case,method,score,fu_scrap_kg,scrap_per_billet,fu_billet_kg,f_transition,pass_share
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,12,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.50971471857193,3.67,1.050420168067227,3.4938399999999996,0.15717204890554418,0.9976394007676321
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,12,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.50971540589444,3.67,1.050420168067227,3.4938399999999996,0.15717204890554418,0.9976394007676321
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,13,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.349293672424749,3.67,1.050420168067227,3.4938399999999996,0.05094410401506423,0.9965633954116819
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,13,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-40.5765857241352,3.67,1.050420168067227,3.4938399999999996,0.05094410401506423,0.9965633954116819
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,13,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-34.22729205171045,3.67,1.050420168067227,3.4938399999999996,0.05094410401506423,0.9965633954116819
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,13,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-34.22729122046263,3.67,1.050420168067227,3.4938399999999996,0.05094410401506423,0.9965633954116819
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,14,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",6.436950035857364,3.67,1.050420168067227,3.4938399999999996,0.06317380540272209,0.9733870285498967
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,14,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-39.63292489827002,3.67,1.050420168067227,3.4938399999999996,0.06317380540272209,0.9733870285498967
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,14,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.19597486241261,3.67,1.050420168067227,3.4938399999999996,0.06317380540272209,0.9733870285498967
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,14,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-33.195973819868385,3.67,1.050420168067227,3.4938399999999996,0.06317380540272209,0.9733870285498967
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,15,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.473912869768618,3.67,1.050420168067227,3.4938399999999996,0.20784953629684413,0.9444477932806803
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,15,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-38.45462017014259,3.67,1.050420168067227,3.4938399999999996,0.20784953629684413,0.9444477932806803
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,15,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-30.980707300374004,3.67,1.050420168067227,3.4938399999999996,0.20784953629684413,0.9444477932806803
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,15,SSP2M_2050,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-30.980708201738324,3.67,1.050420168067227,3.4938399999999996,0.20784953629684413,0.9444477932806803
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,16,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",7.217091152408179,3.67,1.050420168067227,3.4938399999999996,0.17201809736591142,0.9649678298105397
prospect_msfsc_fgonly_fgonly_stageDinert,fgonly,16,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-39.29012448943608,3.67,1.050420168067227,3.4938399999999996,0.17201809736591142,0.9649678298105397
