tag,iteration,route,case,method,score
contemp_al_base_routes_uncertainty_rewire_embedded,21,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.013577789546355565
contemp_al_base_routes_uncertainty_rewire_embedded,21,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.275782882043394
contemp_al_base_routes_uncertainty_rewire_embedded,21,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.26220509249704
contemp_al_base_routes_uncertainty_rewire_embedded,21,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.26220509249704
contemp_al_base_routes_uncertainty_rewire_embedded,21,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.3507730425583637
contemp_al_base_routes_uncertainty_rewire_embedded,21,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.618573051030424
contemp_al_base_routes_uncertainty_rewire_embedded,21,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08990988757141094
contemp_al_base_routes_uncertainty_rewire_embedded,21,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.08990988757141094
contemp_al_base_routes_uncertainty_rewire_embedded,22,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.015412005286505036
contemp_al_base_routes_uncertainty_rewire_embedded,22,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.10269664660747
contemp_al_base_routes_uncertainty_rewire_embedded,22,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.08728464132095
contemp_al_base_routes_uncertainty_rewire_embedded,22,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.08728464132095
contemp_al_base_routes_uncertainty_rewire_embedded,22,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.2519410899567753
contemp_al_base_routes_uncertainty_rewire_embedded,22,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-44.609466602212336
contemp_al_base_routes_uncertainty_rewire_embedded,22,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09322963334914425
contemp_al_base_routes_uncertainty_rewire_embedded,22,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09322963334914425
contemp_al_base_routes_uncertainty_rewire_embedded,23,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012593891885898377
contemp_al_base_routes_uncertainty_rewire_embedded,23,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-51.79582666407563
contemp_al_base_routes_uncertainty_rewire_embedded,23,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-51.78323277218973
contemp_al_base_routes_uncertainty_rewire_embedded,23,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-51.78323277218973
contemp_al_base_routes_uncertainty_rewire_embedded,23,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.086522257148317
contemp_al_base_routes_uncertainty_rewire_embedded,23,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.02150886103016
contemp_al_base_routes_uncertainty_rewire_embedded,23,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10886629180450856
contemp_al_base_routes_uncertainty_rewire_embedded,23,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10886629180450856
contemp_al_base_routes_uncertainty_rewire_embedded,24,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.009739143478565011
contemp_al_base_routes_uncertainty_rewire_embedded,24,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-46.47578148470883
contemp_al_base_routes_uncertainty_rewire_embedded,24,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-46.46604234123024
contemp_al_base_routes_uncertainty_rewire_embedded,24,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-46.46604234123024
contemp_al_base_routes_uncertainty_rewire_embedded,24,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.259705844061118
contemp_al_base_routes_uncertainty_rewire_embedded,24,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-42.5501055564538
contemp_al_base_routes_uncertainty_rewire_embedded,24,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10906683759877352
contemp_al_base_routes_uncertainty_rewire_embedded,24,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.10906683759877352
contemp_al_base_routes_uncertainty_rewire_embedded,25,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012388297543111257
contemp_al_base_routes_uncertainty_rewire_embedded,25,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-58.57632874887637
contemp_al_base_routes_uncertainty_rewire_embedded,25,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-58.563940451333345
contemp_al_base_routes_uncertainty_rewire_embedded,25,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-58.563940451333345
contemp_al_base_routes_uncertainty_rewire_embedded,25,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.854041712999747
contemp_al_base_routes_uncertainty_rewire_embedded,25,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-60.292000599439284
contemp_al_base_routes_uncertainty_rewire_embedded,25,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.12128116423907806
contemp_al_base_routes_uncertainty_rewire_embedded,25,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.12128116423907806
contemp_al_base_routes_uncertainty_rewire_embedded,26,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.010896674278113118
contemp_al_base_routes_uncertainty_rewire_embedded,26,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-51.887602143830584
contemp_al_base_routes_uncertainty_rewire_embedded,26,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-51.87670546955247
contemp_al_base_routes_uncertainty_rewire_embedded,26,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-51.87670546955247
contemp_al_base_routes_uncertainty_rewire_embedded,26,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.9481031666949118
contemp_al_base_routes_uncertainty_rewire_embedded,26,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-41.880409555680785
contemp_al_base_routes_uncertainty_rewire_embedded,26,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1096446956295284
contemp_al_base_routes_uncertainty_rewire_embedded,26,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.1096446956295284
contemp_al_base_routes_uncertainty_rewire_embedded,27,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.013489493752758519
contemp_al_base_routes_uncertainty_rewire_embedded,27,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.430338527093305
contemp_al_base_routes_uncertainty_rewire_embedded,27,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.41684903334059
contemp_al_base_routes_uncertainty_rewire_embedded,27,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.41684903334059
contemp_al_base_routes_uncertainty_rewire_embedded,27,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",1.715217479957034
contemp_al_base_routes_uncertainty_rewire_embedded,27,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.716380983996935
contemp_al_base_routes_uncertainty_rewire_embedded,27,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11631989592647107
contemp_al_base_routes_uncertainty_rewire_embedded,27,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11631989592647107
contemp_al_base_routes_uncertainty_rewire_embedded,28,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.009085878636233108
contemp_al_base_routes_uncertainty_rewire_embedded,28,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.071314883735646
contemp_al_base_routes_uncertainty_rewire_embedded,28,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.06222900509937
contemp_al_base_routes_uncertainty_rewire_embedded,28,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-52.06222900509937
contemp_al_base_routes_uncertainty_rewire_embedded,28,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.389083505167539
contemp_al_base_routes_uncertainty_rewire_embedded,28,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-45.02151543096373
contemp_al_base_routes_uncertainty_rewire_embedded,28,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.12787736442063163
contemp_al_base_routes_uncertainty_rewire_embedded,28,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.12787736442063163
contemp_al_base_routes_uncertainty_rewire_embedded,29,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.012044421846106408
contemp_al_base_routes_uncertainty_rewire_embedded,29,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.77484727381838
contemp_al_base_routes_uncertainty_rewire_embedded,29,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.762802851972154
contemp_al_base_routes_uncertainty_rewire_embedded,29,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-50.762802851972154
contemp_al_base_routes_uncertainty_rewire_embedded,29,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.37339424638571
contemp_al_base_routes_uncertainty_rewire_embedded,29,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-44.468681848771524
contemp_al_base_routes_uncertainty_rewire_embedded,29,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11300882550942312
contemp_al_base_routes_uncertainty_rewire_embedded,29,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11300882550942312
contemp_al_base_routes_uncertainty_rewire_embedded,30,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.013217982379089775
contemp_al_base_routes_uncertainty_rewire_embedded,30,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-60.11253596615742
contemp_al_base_routes_uncertainty_rewire_embedded,30,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-60.09931798377839
contemp_al_base_routes_uncertainty_rewire_embedded,30,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-60.09931798377839
contemp_al_base_routes_uncertainty_rewire_embedded,30,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.7200328205015145
contemp_al_base_routes_uncertainty_rewire_embedded,30,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-53.152561706121084
contemp_al_base_routes_uncertainty_rewire_embedded,30,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11626875161254742
contemp_al_base_routes_uncertainty_rewire_embedded,30,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.11626875161254742
contemp_al_base_routes_uncertainty_rewire_embedded,31,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.010092105055647808
contemp_al_base_routes_uncertainty_rewire_embedded,31,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.08067154901935
contemp_al_base_routes_uncertainty_rewire_embedded,31,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.07057944396368
contemp_al_base_routes_uncertainty_rewire_embedded,31,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-43.07057944396368
contemp_al_base_routes_uncertainty_rewire_embedded,31,recycling_postcons,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.034344998294997
contemp_al_base_routes_uncertainty_rewire_embedded,31,recycling_postcons,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-35.41023896729472
contemp_al_base_routes_uncertainty_rewire_embedded,31,landfill,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09434109999012397
contemp_al_base_routes_uncertainty_rewire_embedded,31,landfill,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.09434109999012397
contemp_al_base_routes_uncertainty_rewire_embedded,32,reuse,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",0.011440801864633952
contemp_al_base_routes_uncertainty_rewire_embedded,32,reuse,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.535094435316054
contemp_al_base_routes_uncertainty_rewire_embedded,32,reuse,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.523653633451424
contemp_al_base_routes_uncertainty_rewire_embedded,32,reuse,net_wrapper,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-49.523653633451424
