tag,unc_layer,iteration,scenario_id,case,method,score,f_Al,X_Al,L,f_makeup,Y_prep,R_PSA,E_aux,E_therm,der_prepared_mass_per_kg_gate,der_al_feed_kg_per_kg_gate,der_al_reacted_kg_per_kg_gate,der_h2_crude_kg_per_kg_gate,der_h2_usable_kg_per_kg_gate,der_aloh3_kg_per_kg_gate,der_electrolyte_makeup_kg_per_kg_gate,der_purge_m3_per_kg_gate,der_stoich_makeup_water_kg_per_kg_gate,der_elec_total_kwh_per_kg_gate
prospect_hydrolysis_fgonly_fgonly,fgonly,1,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.0618967387650153,0.9627274008520021,0.9294764396311215,203.75273083460257,0.13131458842790622,0.8181929559958377,0.9435653689023806,0.11348601445589311,0.03419201536020478,0.8181929559958377,0.7876967779212894,0.7321455966511863,0.08205152934721607,0.07742098155751044,2.1166321654690106,21.075383399811102,0.0210753833998111,1.4665369720601569,0.12082912375087461
prospect_hydrolysis_fgonly_fgonly,fgonly,4,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-1.4376287593615165,0.97561621300047,0.9658482791893944,145.35919340618793,0.2914402612994584,0.8660726012909528,0.9471987675429084,0.14482139269360322,0.01951560237372446,0.8660726012909528,0.8449544714549453,0.8160978222481432,0.09146005209711747,0.08663084862579987,2.3593379631600797,35.795246756259765,0.035795246756259766,1.634698937778199,0.14232776880629897
prospect_hydrolysis_fgonly_fgonly,fgonly,5,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",4.734323360192164,0.9998463335578079,0.9402870139121189,167.40382751282243,0.2613433333505206,0.788755409024211,0.9391971456064582,0.1233096949861906,0.05121269066390886,0.788755409024211,0.7886342037867465,0.7415425005476013,0.08310464001175648,0.07805164068569394,2.1437986049503768,34.502647282644624,0.03450264728264462,1.4853596038563763,0.13765547567732528
prospect_hydrolysis_fgonly_fgonly,fgonly,5,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-5.777713707069129,0.9998463335578079,0.9402870139121189,167.40382751282243,0.2613433333505206,0.788755409024211,0.9391971456064582,0.1233096949861906,0.05121269066390886,0.788755409024211,0.7886342037867465,0.7415425005476013,0.08310464001175648,0.07805164068569394,2.1437986049503768,34.502647282644624,0.03450264728264462,1.4853596038563763,0.13765547567732528
prospect_hydrolysis_fgonly_fgonly,fgonly,5,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-1.0433903468769634,0.9998463335578079,0.9402870139121189,167.40382751282243,0.2613433333505206,0.788755409024211,0.9391971456064582,0.1233096949861906,0.05121269066390886,0.788755409024211,0.7886342037867465,0.7415425005476013,0.08310464001175648,0.07805164068569394,2.1437986049503768,34.502647282644624,0.03450264728264462,1.4853596038563763,0.13765547567732528
prospect_hydrolysis_fgonly_fgonly,fgonly,6,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",2.21226821976693,0.9760103916708008,0.932368047038216,110.1681466351323,0.14115916284246027,0.9029516905695546,0.969963976677845,0.12545022631060596,0.10011117076794203,0.9029516905695546,0.8812902331726028,0.8216868535769937,0.09208641462691926,0.08932050492953147,2.3754958469724916,13.705158878856777,0.013705158878856776,1.6458941441951362,0.2036710448193055
prospect_hydrolysis_fgonly_fgonly,fgonly,6,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-6.508480951882643,0.9760103916708008,0.932368047038216,110.1681466351323,0.14115916284246027,0.9029516905695546,0.969963976677845,0.12545022631060596,0.10011117076794203,0.9029516905695546,0.8812902331726028,0.8216868535769937,0.09208641462691926,0.08932050492953147,2.3754958469724916,13.705158878856777,0.013705158878856776,1.6458941441951362,0.2036710448193055
prospect_hydrolysis_fgonly_fgonly,fgonly,6,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-4.296212732115714,0.9760103916708008,0.932368047038216,110.1681466351323,0.14115916284246027,0.9029516905695546,0.969963976677845,0.12545022631060596,0.10011117076794203,0.9029516905695546,0.8812902331726028,0.8216868535769937,0.09208641462691926,0.08932050492953147,2.3754958469724916,13.705158878856777,0.013705158878856776,1.6458941441951362,0.2036710448193055
prospect_hydrolysis_fgonly_fgonly,fgonly,7,SSP2M_2050,c3c4,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",3.3565572583601133,0.9801321347368356,0.936203003103366,127.51211086335354,0.21959284435994947,0.8452499340612187,0.9778023869532128,0.12510723353988157,0.15483900930868083,0.8452499340612187,0.8284566222575919,0.7756035776984284,0.08692186364080247,0.08499240574639833,2.2422691438947093,23.197404375436943,0.023197404375436943,1.553586236889969,0.2366245433084333
prospect_hydrolysis_fgonly_fgonly,fgonly,7,SSP2M_2050,staged_total,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-6.169029726268524,0.9801321347368356,0.936203003103366,127.51211086335354,0.21959284435994947,0.8452499340612187,0.9778023869532128,0.12510723353988157,0.15483900930868083,0.8452499340612187,0.8284566222575919,0.7756035776984284,0.08692186364080247,0.08499240574639833,2.2422691438947093,23.197404375436943,0.023197404375436943,1.553586236889969,0.2366245433084333
prospect_hydrolysis_fgonly_fgonly,fgonly,7,SSP2M_2050,joint,"ReCiPe 2016 v1.03, midpoint (H) | climate change | global warming potential (GWP100)",-2.812472467908407,0.9801321347368356,0.936203003103366,127.51211086335354,0.21959284435994947,0.8452499340612187,0.9778023869532128,0.12510723353988157,0.15483900930868083,0.8452499340612187,0.8284566222575919,0.7756035776984284,0.08692186364080247,0.08499240574639833,2.2422691438947093,23.197404375436943,0.023197404375436943,1.553586236889969,0.2366245433084333
